,Index,Lender name,Rate type,Initial rate,Initial Period,Ongoing rate,Ending Loan,Interest Paid,Capital Paid,Overpayments,Fee,Total costs (excl. capital)
0,601,NatWest,Fixed,2.59,24,4.49,74465.05492138203,14465.054921382078,24534.945078617966,14269.039107773498,1995.0,16460.054921382078
0,348,Paragon Mortgages,Fixed,3.65,60,5.35,76073.83719873424,16073.837198734187,22926.16280126576,11826.902084400564,495.0,16568.83719873419
0,761,Paragon Mortgages,Fixed,3.65,60,4.6,76073.83719873424,16073.837198734187,22926.16280126576,11826.902084400564,495.0,16568.83719873419
0,217,The Mortgage Works,Tracker,2.69,24,4.49,76630.64771764194,16630.647717642012,22369.352282358057,13154.417945215966,0.0,16630.647717642012
0,623,The Mortgage Works,Tracker,2.69,24,4.49,76630.64771764194,16630.647717642012,22369.352282358057,13154.417945215966,0.0,16630.647717642012
0,164,Metro Bank,Tracker,2.49,24,4.5,75658.95086119551,15658.950861195512,23341.04913880449,13877.029232790288,999.0,16657.95086119551
0,166,Tipton & Coseley Building Society Intermediaries,Discount,2.49,24,5.49,75658.95086119551,15658.950861195512,23341.04913880449,13877.029232790288,999.0,16657.95086119551
0,571,Metro Bank,Tracker,2.49,24,4.5,75658.95086119551,15658.950861195512,23341.04913880449,13877.029232790288,999.0,16657.95086119551
0,573,Tipton & Coseley Building Society Intermediaries,Discount,2.49,24,5.49,75658.95086119551,15658.950861195512,23341.04913880449,13877.029232790288,999.0,16657.95086119551
0,228,Stafford Railway Building Society ,Discount,2.7,36,4.5,76679.50195690506,16679.50195690503,22320.498043094936,13117.91423961141,0.0,16679.50195690503
0,357,Paragon Mortgages,Fixed,3.75,60,5.35,76559.33640051578,16559.336400515822,22440.66359948422,11490.933860615833,150.0,16709.336400515822
0,776,Paragon Mortgages,Fixed,3.75,60,4.6,76559.33640051578,16559.336400515822,22440.66359948422,11490.933860615833,150.0,16709.336400515822
0,607,BM Solutions,Tracker,2.62,24,4.84,76289.38798665373,16289.387986653737,22710.61201334627,13408.947541397994,495.0,16784.38798665374
0,282,Ipswich Building Society ,Fixed,2.95,24,5.49,76297.04433051057,16297.04433051054,22702.955669489427,12934.338773912046,495.0,16792.04433051054
0,688,Ipswich Building Society ,Fixed,2.95,24,5.49,76297.04433051057,16297.04433051054,22702.955669489427,12934.338773912046,495.0,16792.04433051054
0,178,The Mortgage Works,Tracker,2.54,24,4.99,75900.91550314578,15900.915503145774,23099.084496854222,13697.70690791355,995.0,16895.915503145774
0,585,The Mortgage Works,Tracker,2.54,24,4.99,75900.91550314578,15900.915503145774,23099.084496854222,13697.70690791355,995.0,16895.915503145774
0,242,Barclays,Tracker,2.75,24,4.99,76924.15967219333,16924.15967219329,22075.84032780667,12934.861268183455,0.0,16924.15967219329
0,344,Paragon Mortgages,Fixed,3.59,60,5.35,75783.76276194582,15783.762761945865,23216.23723805418,12027.433190842974,1149.0,16932.762761945865
0,757,Paragon Mortgages,Fixed,3.59,60,4.6,75783.76276194582,15783.762761945865,23216.23723805418,12027.433190842974,1149.0,16932.762761945865
0,773,The Family Building Society,Fixed,3.74,60,5.54,76510.67134192683,16510.671341926864,22489.328658073166,11524.628781239364,424.0,16934.671341926864
0,774,Paragon Mortgages,Fixed,3.74,60,4.6,76510.67134192683,16510.671341926864,22489.328658073166,11524.628781239364,495.0,17005.671341926864
0,366,Paragon Mortgages,Fixed,3.85,60,5.35,77047.39892147189,17047.398921471875,21952.60107852811,11152.791004932948,0.0,17047.398921471875
0,783,Paragon Mortgages,Fixed,3.85,60,4.6,77047.39892147189,17047.398921471875,21952.60107852811,11152.791004932948,0.0,17047.398921471875
0,249,The Mortgage Works,Tracker,2.79,24,4.99,77120.35043933017,17120.350439330155,21879.64956066983,12787.776928541409,0.0,17120.350439330155
0,650,The Mortgage Works,Tracker,2.79,24,4.99,77120.35043933017,17120.350439330155,21879.64956066983,12787.776928541409,0.0,17120.350439330155
0,188,State Bank of India,Tracker,2.59,36,4.49,76143.51879546046,16143.518795460432,22856.481204539537,13517.49848537792,995.0,17138.518795460433
0,596,State Bank of India,Tracker,2.59,36,4.49,76143.51879546046,16143.518795460432,22856.481204539537,13517.49848537792,995.0,17138.518795460433
0,367,Paragon Mortgages,Fixed,3.85,60,5.35,77047.39892147189,17047.398921471875,21952.60107852811,11152.791004932948,150.0,17197.398921471875
0,784,Paragon Mortgages,Fixed,3.85,60,4.6,77047.39892147189,17047.398921471875,21952.60107852811,11152.791004932948,150.0,17197.398921471875
0,756,The Family Building Society,Fixed,3.54,60,5.54,75542.73348835947,15542.733488359443,23457.266511640526,12193.938244074236,1674.0,17216.733488359445
0,351,Clydesdale Bank,Fixed,3.69,60,5.35,76267.7300988901,16267.730098890075,22732.269901109903,11692.776678765438,999.0,17266.730098890075
0,352,Yorkshire Bank,Fixed,3.69,60,5.35,76267.7300988901,16267.730098890075,22732.269901109903,11692.776678765438,999.0,17266.730098890075
0,765,Clydesdale Bank,Fixed,3.69,60,5.35,76267.7300988901,16267.730098890075,22732.269901109903,11692.776678765438,999.0,17266.730098890075
0,766,Yorkshire Bank,Fixed,3.69,60,5.35,76267.7300988901,16267.730098890075,22732.269901109903,11692.776678765438,999.0,17266.730098890075
0,325,Dudley Intermediary,Fixed,3.29,60,5.49,74347.06782039453,14347.067820394574,24652.932179605472,13018.161820851526,2920.0,17267.06782039457
0,739,Dudley Intermediary,Fixed,3.29,60,5.49,74347.06782039453,14347.067820394574,24652.932179605472,13018.161820851526,2920.0,17267.06782039457
0,354,Paragon Mortgages,Fixed,3.7,60,5.35,76316.26718340293,16316.267183402948,22683.73281659707,11659.19070821059,990.0,17306.267183402946
0,771,Paragon Mortgages,Fixed,3.7,60,4.6,76316.26718340293,16316.267183402948,22683.73281659707,11659.19070821059,990.0,17306.267183402946
0,259,Barclays,Tracker,2.84,24,4.74,77366.17099557782,17366.170995577773,21633.82900442218,12603.117955084284,0.0,17366.170995577773
0,661,Barclays,Tracker,2.84,24,4.99,77366.17099557782,17366.170995577773,21633.82900442218,12603.117955084284,0.0,17366.170995577773
0,235,BM Solutions,Tracker,2.74,24,4.84,76875.17655040185,16875.176550401873,22124.823449598145,12971.543156691738,495.0,17370.176550401873
0,365,The Family Building Society,Fixed,3.84,60,5.54,76998.47695520104,16998.476955201037,22001.52304479896,11186.7027328489,424.0,17422.476955201037
0,210,NatWest Intermediary Solutions,Tracker,2.65,24,4.49,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,995.0,17430.488011665067
0,615,NatWest Intermediary Solutions,Tracker,2.65,24,4.49,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,995.0,17430.488011665067
0,309,Furness Building Society,Fixed,3.09,36,5.54,75955.49921421708,15955.49921421714,23044.50078578292,12871.737963853546,1495.0,17450.49921421714
0,721,Furness Building Society,Fixed,3.09,36,5.54,75955.49921421708,15955.49921421714,23044.50078578292,12871.737963853546,1495.0,17450.49921421714
0,293,Paragon Mortgages,Fixed,2.99,24,5.35,76464.1367944057,16464.1367944057,22535.8632055943,12813.504059644665,990.0,17454.1367944057
0,701,Paragon Mortgages,Fixed,2.99,24,5.35,76464.1367944057,16464.1367944057,22535.8632055943,12813.504059644665,990.0,17454.1367944057
0,296,Clydesdale Bank,Fixed,2.99,24,5.35,76464.1367944057,16464.1367944057,22535.8632055943,12813.504059644665,999.0,17463.1367944057
0,297,Yorkshire Bank,Fixed,2.99,24,5.35,76464.1367944057,16464.1367944057,22535.8632055943,12813.504059644665,999.0,17463.1367944057
0,704,Clydesdale Bank,Fixed,2.99,24,5.35,76464.1367944057,16464.1367944057,22535.8632055943,12813.504059644665,999.0,17463.1367944057
0,705,Yorkshire Bank,Fixed,2.99,24,5.35,76464.1367944057,16464.1367944057,22535.8632055943,12813.504059644665,999.0,17463.1367944057
0,326,Dudley Intermediary,Fixed,3.29,60,5.49,74347.06782039453,14347.067820394574,24652.932179605472,13018.161820851526,3120.0,17467.06782039457
0,740,Dudley Intermediary,Fixed,3.29,60,5.49,74347.06782039453,14347.067820394574,24652.932179605472,13018.161820851526,3120.0,17467.06782039457
0,321,Royal Bank of Scotland,Fixed,3.27,24,3.99,77582.67253086256,17582.672530862532,21417.32746913744,11997.084432769494,0.0,17582.672530862532
0,735,Royal Bank of Scotland,Fixed,3.27,24,3.99,77582.67253086256,17582.672530862532,21417.32746913744,11997.084432769494,0.0,17582.672530862532
0,275,Hanley Economic Building Society ,Discount,2.89,24,5.19,77612.63983419393,17612.639834193924,21387.360165806065,12417.564942385596,0.0,17612.639834193924
0,676,Hanley Economic Building Society ,Discount,2.89,24,5.19,77612.63983419393,17612.639834193924,21387.360165806065,12417.564942385596,0.0,17612.639834193924
0,220,State Bank of India,Tracker,2.69,60,4.49,76630.64771764194,16630.647717642012,22369.352282358057,13154.417945215966,995.0,17625.647717642012
0,629,State Bank of India,Tracker,2.69,60,4.49,76630.64771764194,16630.647717642012,22369.352282358057,13154.417945215966,995.0,17625.647717642012
0,322,NatWest,Fixed,3.27,24,4.49,77660.87299903207,17660.872999032053,21339.12700096793,11938.949880584249,0.0,17660.872999032053
0,736,NatWest,Fixed,3.27,24,4.49,77660.87299903207,17660.872999032053,21339.12700096793,11938.949880584249,0.0,17660.872999032053
0,373,Aldermore,Fixed,3.98,60,3.48,77685.73344687281,17685.733446872815,21314.266553127192,10709.978375831643,0.0,17685.733446872815
0,374,Royal Bank of Scotland,Fixed,3.98,60,3.99,77685.73344687281,17685.733446872815,21314.266553127192,10709.978375831643,0.0,17685.733446872815
0,375,NatWest,Fixed,3.98,60,4.49,77685.73344687281,17685.733446872815,21314.266553127192,10709.978375831643,0.0,17685.733446872815
0,796,Royal Bank of Scotland,Fixed,3.98,60,3.99,77685.73344687281,17685.733446872815,21314.266553127192,10709.978375831643,0.0,17685.733446872815
0,797,NatWest,Fixed,3.98,60,4.49,77685.73344687281,17685.733446872815,21314.266553127192,10709.978375831643,0.0,17685.733446872815
0,347,The Family Building Society,Fixed,3.64,60,5.54,76025.4277694833,16025.427769483324,22974.5722305167,11860.378745027983,1674.0,17699.42776948332
0,343,Aldermore,Fixed,3.58,60,3.48,75735.5060992583,15735.506099258348,23264.493900741698,12060.778209301308,1980.0,17715.506099258346
0,759,The Mortgage Works,Fixed,3.59,60,5.29,75783.76276194582,15783.762761945865,23216.23723805418,12027.433190842974,1980.0,17763.762761945865
0,358,Hinckley & Rugby Building Society,Fixed,3.75,60,5.89,76559.33640051578,16559.336400515822,22440.66359948422,11490.933860615833,1249.0,17808.336400515822
0,777,Hinckley & Rugby Building Society,Fixed,3.75,60,5.89,76559.33640051578,16559.336400515822,22440.66359948422,11490.933860615833,1249.0,17808.336400515822
0,324,Virgin Money,Fixed,3.29,24,4.99,77834.87199384734,17834.87199384729,21165.128006152663,11808.705146073286,0.0,17834.87199384729
0,738,Virgin Money,Fixed,3.29,24,4.99,77834.87199384734,17834.87199384729,21165.128006152663,11808.705146073286,0.0,17834.87199384729
0,687,Stafford Railway Building Society ,Discount,2.95,36,4.75,77909.2604530264,17909.260453026385,21090.739546973593,12193.719390710035,0.0,17909.260453026385
0,243,Royal Bank of Scotland Intermediaries,Tracker,2.75,24,3.99,76924.15967219333,16924.15967219329,22075.84032780667,12934.861268183455,995.0,17919.15967219329
0,646,Royal Bank of Scotland Intermediaries,Tracker,2.75,24,3.99,76924.15967219333,16924.15967219329,22075.84032780667,12934.861268183455,995.0,17919.15967219329
0,781,The Mortgage Works,Fixed,3.84,60,5.29,76998.47695520104,16998.476955201037,22001.52304479896,11186.7027328489,995.0,17993.476955201037
0,290,Tipton & Coseley Building Society Intermediaries,Discount,2.99,60,5.49,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,0.0,18107.528838275208
0,698,Tipton & Coseley Building Society Intermediaries,Discount,2.99,60,5.49,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,0.0,18107.528838275208
0,251,State Bank of India,Tracker,2.79,36,4.49,77120.35043933017,17120.350439330155,21879.64956066983,12787.776928541409,995.0,18115.350439330155
0,652,State Bank of India,Tracker,2.79,36,4.49,77120.35043933017,17120.350439330155,21879.64956066983,12787.776928541409,995.0,18115.350439330155
0,377,NatWest,Fixed,4.07,60,4.49,78130.22260740552,18130.222607405547,20869.77739259448,10401.294694059916,0.0,18130.222607405547
0,801,NatWest,Fixed,4.07,60,4.49,78130.22260740552,18130.222607405547,20869.77739259448,10401.294694059916,0.0,18130.222607405547
0,658,Furness Building Society,Discount,2.8,24,5.54,77169.4627655687,17169.462765568744,21830.537234431293,12750.916595049057,995.0,18164.462765568744
0,768,The Mortgage Works,Fixed,3.69,60,5.29,76267.7300988901,16267.730098890075,22732.269901109903,11692.776678765438,1980.0,18247.730098890075
0,769,Precise Mortgages,Fixed,3.69,60,5.6,76267.7300988901,16267.730098890075,22732.269901109903,11692.776678765438,1980.0,18247.730098890075
0,311,Ipswich Building Society ,Fixed,3.15,24,5.49,77244.34940636282,17244.349406362828,21755.650593637183,12240.586301881114,1149.0,18393.349406362828
0,724,Ipswich Building Society ,Fixed,3.15,24,5.49,77244.34940636282,17244.349406362828,21755.650593637183,12240.586301881114,1149.0,18393.349406362828
0,302,Dudley Intermediary,Fixed,2.99,36,5.49,75475.83057141579,15475.830571415803,23524.16942858421,13216.467096245073,2920.0,18395.830571415805
0,711,Dudley Intermediary,Fixed,2.99,36,5.49,75475.83057141579,15475.830571415803,23524.16942858421,13216.467096245073,2920.0,18395.830571415805
0,332,Paragon Mortgages,Fixed,3.4,24,5.35,78420.05507611686,18420.055076116787,20579.944923883144,11373.649684788912,0.0,18420.055076116787
0,745,Paragon Mortgages,Fixed,3.4,24,5.35,78420.05507611686,18420.055076116787,20579.944923883144,11373.649684788912,0.0,18420.055076116787
0,211,Royal Bank of Scotland,Tracker,2.65,24,3.99,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,1995.0,18430.488011665067
0,212,NatWest,Tracker,2.65,24,4.49,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,1995.0,18430.488011665067
0,616,Royal Bank of Scotland,Tracker,2.65,24,3.99,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,1995.0,18430.488011665067
0,617,NatWest,Tracker,2.65,24,4.49,76435.48801166503,16435.488011665067,22564.51198833497,13300.07682447559,1995.0,18430.488011665067
0,710,The Mortgage Works,Fixed,2.99,24,5.29,76454.88160210739,16454.881602107373,22545.118397892613,12820.735762833105,1980.0,18434.881602107373
0,746,Paragon Mortgages,Fixed,3.4,24,5.35,78420.05507611686,18420.055076116787,20579.944923883144,11373.649684788912,150.0,18570.055076116787
0,276,State Bank of India,Tracker,2.89,60,4.49,77612.63983419393,17612.639834193924,21387.360165806065,12417.564942385596,995.0,18607.639834193924
0,677,State Bank of India,Tracker,2.89,60,4.49,77612.63983419393,17612.639834193924,21387.360165806065,12417.564942385596,995.0,18607.639834193924
0,808,Aldermore,Fixed,4.18,60,3.43,78676.3530988948,18676.353098894826,20323.646901105196,10021.676288868368,0.0,18676.353098894826
0,778,Aldermore,Fixed,3.78,60,3.23,76705.48542629188,16705.485426291852,22294.51457370812,11389.718677766657,1980.0,18685.485426291852
0,359,Aldermore,Fixed,3.78,60,3.48,76705.48542629188,16705.485426291852,22294.51457370812,11389.718677766657,1999.0,18704.485426291852
0,809,The Mortgage Works,Fixed,4.19,60,5.29,78726.15819691714,18726.15819691714,20273.84180308286,9987.03862631178,0.0,18726.15819691714
0,810,Precise Mortgages,Fixed,4.19,60,5.6,78726.15819691714,18726.15819691714,20273.84180308286,9987.03862631178,0.0,18726.15819691714
0,292,Darlington Building Society ,Discount,2.99,24,5.7,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,619.0,18726.528838275208
0,700,Darlington Building Society ,Discount,2.99,24,5.7,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,619.0,18726.528838275208
0,363,Kent Reliance for Intermediaries,Fixed,3.79,60,6.58,76754.25309420617,16754.25309420615,22245.74690579383,11355.936858426114,1980.0,18734.25309420615
0,333,Paragon Mortgages,Fixed,3.45,24,5.35,78661.38594466787,18661.385944667923,20338.61405533213,11194.571696090967,150.0,18811.385944667923
0,320,Paragon Mortgages,Fixed,3.25,24,5.35,77699.73544722206,17699.735447221996,21300.26455277794,11906.334336339261,1149.0,18848.735447221996
0,734,Paragon Mortgages,Fixed,3.25,24,5.35,77699.73544722206,17699.735447221996,21300.26455277794,11906.334336339261,1149.0,18848.735447221996
0,339,NatWest,Fixed,3.52,24,4.49,78863.90501922878,18863.905019228787,20136.094980771217,11047.136083171632,0.0,18863.905019228787
0,753,NatWest,Fixed,3.52,24,4.49,78863.90501922878,18863.905019228787,20136.094980771217,11047.136083171632,0.0,18863.905019228787
0,647,Precise Mortgages,Tracker,2.75,24,5.5,76924.15967219333,16924.15967219329,22075.84032780667,12934.861268183455,1980.0,18904.15967219329
0,722,Precise Mortgages,Fixed,3.09,24,5.5,76960.69508518925,16960.69508518925,22039.304914810753,12448.763142334552,1980.0,18940.69508518925
0,685,The Family Building Society,Discount,2.94,36,5.54,77859.75857413533,17859.758574135278,21140.241425864675,12231.116608163382,1174.0,19033.758574135278
0,353,Paragon Mortgages,Fixed,3.7,36,5.35,78897.25148654559,18897.251486545567,20102.74851345441,10736.859856917052,150.0,19047.251486545567
0,770,Paragon Mortgages,Fixed,3.7,36,5.35,78897.25148654559,18897.251486545567,20102.74851345441,10736.859856917052,150.0,19047.251486545567
0,312,Royal Bank of Scotland,Tracker,3.18,24,3.99,79055.0264750353,19055.026475035316,19944.973524964706,11323.661976398691,0.0,19055.026475035316
0,313,NatWest,Tracker,3.18,24,4.49,79055.0264750353,19055.026475035316,19944.973524964706,11323.661976398691,0.0,19055.026475035316
0,725,Royal Bank of Scotland,Tracker,3.18,24,3.99,79055.0264750353,19055.026475035316,19944.973524964706,11323.661976398691,0.0,19055.026475035316
0,726,NatWest,Tracker,3.18,24,4.49,79055.0264750353,19055.026475035316,19944.973524964706,11323.661976398691,0.0,19055.026475035316
0,283,Ipswich Building Society ,Discount,2.95,24,5.49,77909.2604530264,17909.260453026385,21090.739546973593,12193.719390710035,1149.0,19058.260453026385
0,689,Ipswich Building Society ,Discount,2.95,24,5.49,77909.2604530264,17909.260453026385,21090.739546973593,12193.719390710035,1149.0,19058.260453026385
0,338,Paragon Mortgages,Fixed,3.5,36,5.35,77917.66468874295,17917.66468874299,21082.335311257048,11452.260595116091,1149.0,19066.66468874299
0,751,Paragon Mortgages,Fixed,3.5,36,5.35,77917.66468874295,17917.66468874299,21082.335311257048,11452.260595116091,1149.0,19066.66468874299
0,278,Hinckley & Rugby Building Society,Discount,2.89,0,2.89,77612.63983419393,17612.639834193924,21387.360165806065,12417.564942385596,1500.0,19112.639834193924
0,678,Hinckley & Rugby Building Society,Discount,2.89,0,2.89,77612.63983419393,17612.639834193924,21387.360165806065,12417.564942385596,1500.0,19112.639834193924
0,813,The Mortgage Works,Fixed,4.29,60,5.29,79225.65243224624,19225.652432246257,19774.347567753764,9639.505059346313,0.0,19225.652432246257
0,379,Clydesdale Bank,Fixed,4.09,60,5.35,78229.28414386993,18229.284143869958,20770.715856130075,10332.46397824086,999.0,19228.284143869958
0,380,Yorkshire Bank,Fixed,4.09,60,5.35,78229.28414386993,18229.284143869958,20770.715856130075,10332.46397824086,999.0,19228.284143869958
0,804,Clydesdale Bank,Fixed,4.09,60,5.35,78229.28414386993,18229.284143869958,20770.715856130075,10332.46397824086,999.0,19228.284143869958
0,805,Yorkshire Bank,Fixed,4.09,60,5.35,78229.28414386993,18229.284143869958,20770.715856130075,10332.46397824086,999.0,19228.284143869958
0,336,Paragon Mortgages,Fixed,3.49,24,5.35,78854.89309702901,18854.893097028966,20145.10690297099,11050.76316279368,495.0,19349.893097028966
0,748,Paragon Mortgages,Fixed,3.49,24,5.35,78854.89309702901,18854.893097028966,20145.10690297099,11050.76316279368,495.0,19349.893097028966
0,299,BM Solutions,Tracker,2.99,24,4.84,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,1290.0,19397.528838275208
0,707,BM Solutions,Tracker,2.99,24,4.84,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,1290.0,19397.528838275208
0,794,Precise Mortgages,Fixed,3.94,60,5.6,77488.8574205886,17488.85742058855,21511.142579411404,10846.615244712735,1980.0,19468.85742058855
0,780,Paragon Mortgages,Fixed,3.8,36,4.6,79331.24577628773,19331.24577628769,19668.75422371227,10420.430125045059,150.0,19481.24577628769
0,303,Dudley Intermediary,Fixed,2.99,36,5.49,75475.83057141579,15475.830571415803,23524.16942858421,13216.467096245073,4120.0,19595.830571415805
0,712,Dudley Intermediary,Fixed,2.99,36,5.49,75475.83057141579,15475.830571415803,23524.16942858421,13216.467096245073,4120.0,19595.830571415805
0,800,Kent Reliance for Intermediaries,Fixed,3.99,60,6.58,77735.01724331322,17735.017243313156,21264.982756686775,10675.765607661482,1980.0,19715.017243313156
0,334,Aldermore,Fixed,3.48,36,4.98,77791.35039637376,17791.35039637375,21208.64960362624,11545.469303906084,1980.0,19771.35039637375
0,335,Aldermore,Fixed,3.48,36,5.48,77830.42117774789,17830.421177747885,21169.578822252108,11515.254211862359,1980.0,19810.421177747885
0,337,Al Rayan Bank,Fixed,3.49,24,5.24,78837.47122805644,18837.47122805639,20162.52877194356,11064.340486577845,990.0,19827.47122805639
0,749,Al Rayan Bank,Fixed,3.49,24,5.24,78837.47122805644,18837.47122805639,20162.52877194356,11064.340486577845,990.0,19827.47122805639
0,300,Dudley Intermediary,Discount,2.99,36,5.49,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,1732.5,19840.028838275208
0,708,Dudley Intermediary,Discount,2.99,36,5.49,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,1732.5,19840.028838275208
0,301,Dudley Intermediary,Discount,2.99,36,5.49,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,1881.0,19988.528838275208
0,709,Dudley Intermediary,Discount,2.99,36,5.49,78107.52883827518,18107.528838275208,20892.471161724825,12043.771681694963,1881.0,19988.528838275208
0,723,The Family Building Society,Discount,3.14,60,5.54,78854.76506356527,18854.765063565286,20145.234936434732,11476.344812944235,1174.0,20028.765063565286
0,372,Paragon Mortgages,Fixed,3.9,36,5.35,79887.03103696206,19887.031036962122,19112.968963037943,10010.055916021734,150.0,20037.031036962122
0,793,Paragon Mortgages,Fixed,3.9,36,5.35,79887.03103696206,19887.031036962122,19112.968963037943,10010.055916021734,150.0,20037.031036962122
0,733,Chorley Building Society Intermediary,Discount,3.25,24,5.49,79406.49987959655,19406.499879596533,19593.50012040345,11055.076737910402,742.5,20148.999879596533
0,328,Aldermore,Fixed,3.38,24,4.98,78265.4400255076,18265.440025507607,20734.559974492397,11490.229348185048,1980.0,20245.440025507607
0,741,Aldermore,Fixed,3.38,24,4.98,78265.4400255076,18265.440025507607,20734.559974492397,11490.229348185048,1980.0,20245.440025507607
0,317,The Family Building Society,Discount,3.19,36,5.54,79105.15773189151,19105.157731891577,19894.842268108492,11285.401038051052,1174.0,20279.157731891577
0,730,The Family Building Society,Discount,3.19,24,5.54,79105.15773189151,19105.157731891577,19894.842268108492,11285.401038051052,1174.0,20279.157731891577
0,329,Aldermore,Fixed,3.38,24,5.48,78344.16690748863,18344.16690748863,20655.83309251137,11429.027563082349,1980.0,20324.16690748863
0,742,Aldermore,Fixed,3.38,24,5.48,78344.16690748863,18344.16690748863,20655.83309251137,11429.027563082349,1980.0,20324.16690748863
0,715,Precise Mortgages,Tracker,3.05,24,5.5,78405.71545799567,18405.71545799567,20594.28454200433,11817.772495931862,1980.0,20385.71545799567
0,795,Precise Mortgages,Fixed,3.94,60,5.6,77488.8574205886,17488.85742058855,21511.142579411404,10846.615244712735,2995.0,20483.85742058855
0,319,The Family Building Society,Discount,3.24,24,5.54,79356.2100978583,19356.21009785833,19643.789902141696,11093.554487268051,1174.0,20530.21009785833
0,760,The Mortgage Works,Fixed,3.64,24,5.29,79574.48261336604,19574.48261336607,19425.51738663396,10514.625565254248,995.0,20569.48261336607
0,750,Precise Mortgages,Tracker,3.5,24,5.5,80672.38059128924,20672.380591289246,18327.619408710758,10081.353555298088,0.0,20672.380591289246
0,812,Precise Mortgages,Fixed,4.24,60,5.6,78975.5769749733,18975.57697497328,20024.4230250267,9813.53439148974,1980.0,20955.57697497328
0,744,Furness Building Society,Discount,3.39,24,5.54,80113.34186720503,20113.341867205003,18886.658132794968,10512.58619934531,995.0,21108.341867205003
0,360,Aldermore,Fixed,3.78,36,4.98,79262.55578725899,19262.555787259003,19737.444212741015,10470.14182790168,1999.0,21261.555787259003
0,331,The Family Building Society,Discount,3.39,60,5.54,80113.34186720503,20113.341867205003,18886.658132794968,10512.58619934531,1174.0,21287.341867205003
0,799,The Mortgage Works,Fixed,3.99,24,5.29,81297.4759001431,21297.47590014302,17702.524099856906,9219.7658951067,0.0,21297.47590014302
0,361,Aldermore,Fixed,3.78,36,5.48,79302.25685477117,19302.25685477118,19697.74314522883,10439.466685591116,1999.0,21301.25685477118
0,737,Aldermore,Discount,3.28,0,3.28,79557.52807929319,19557.52807929315,19442.471920706812,10939.426438923887,1980.0,21537.52807929315
0,349,NatWest,Tracker,3.68,24,4.49,81594.1738899415,21594.173889941463,17405.826110058493,9366.193572631324,0.0,21594.173889941463
0,762,NatWest,Tracker,3.68,24,4.49,81594.1738899415,21594.173889941463,17405.826110058493,9366.193572631324,0.0,21594.173889941463
0,763,Hanley Economic Building Society ,Discount,3.69,24,5.19,81645.6407875497,21645.640787549648,17354.359212450305,9326.115579423527,0.0,21645.640787549648
0,815,Aldermore,Fixed,4.38,60,3.63,79677.44831985679,19677.448319856765,19322.55168014321,9324.93532597785,1980.0,21657.448319856765
0,820,Aldermore,Fixed,4.78,60,4.03,81711.48627352343,21711.486273523475,17288.513726476565,7906.646443939076,0.0,21711.486273523475
0,384,Aldermore,Fixed,4.28,36,4.98,81765.88142863153,21765.881428631506,17234.118571368468,8621.015902471108,0.0,21765.881428631506
0,385,Aldermore,Fixed,4.28,36,5.48,81806.6544292816,21806.65442928158,17193.345570718404,8589.55577013169,0.0,21806.65442928158
0,370,Clydesdale Bank,Fixed,3.89,24,5.35,80811.76686480467,20811.766864804715,18188.233135195333,9585.959760473506,999.0,21810.766864804715
0,371,Yorkshire Bank,Fixed,3.89,24,5.35,80811.76686480467,20811.766864804715,18188.233135195333,9585.959760473506,999.0,21810.766864804715
0,790,Clydesdale Bank,Fixed,3.89,24,5.35,80811.76686480467,20811.766864804715,18188.233135195333,9585.959760473506,999.0,21810.766864804715
0,791,Yorkshire Bank,Fixed,3.89,24,5.35,80811.76686480467,20811.766864804715,18188.233135195333,9585.959760473506,999.0,21810.766864804715
0,803,Precise Mortgages,Fixed,4.09,24,5.5,81829.74649718248,21829.746497182416,17170.25350281752,8816.144477908789,0.0,21829.746497182416
0,355,Royal Bank of Scotland,Tracker,3.74,24,3.99,81903.38135130725,21903.381351307253,17096.618648692747,9125.176835559301,0.0,21903.381351307253
0,772,Royal Bank of Scotland,Tracker,3.74,24,3.99,81903.38135130725,21903.381351307253,17096.618648692747,9125.176835559301,0.0,21903.381351307253
0,362,Kent Reliance for Intermediaries,Fixed,3.79,24,6.58,80516.8493997644,20516.849399764367,18483.150600235604,9798.288288569182,1485.0,22001.849399764367
0,779,Kent Reliance for Intermediaries,Fixed,3.79,24,6.58,80516.8493997644,20516.849399764367,18483.150600235604,9798.288288569182,1485.0,22001.849399764367
0,390,Aldermore,Fixed,4.48,60,4.38,80181.95702481663,20181.957024816624,18818.042975183373,8973.43968326964,1980.0,22161.957024816624
